login_time,typing_speed,backspace_count,mouse_movement_speed,cursor_path_length,ip_address_risk,geo_location_change,device_type,browser_type,failed_attempts_last_10min,login_hour,session_request_rate,password_paste,vpn_detected,tor_detected,keystroke_variance,is_attacker,attack,label
5.95,3.49,3,266.4,384.52,0,0,Desktop,Safari,1,11,2.61,1,0,0,0.358,0,none,0
1.79,2.31,5,159.22,490.88,0,0,Mobile,Chrome,1,11,2.94,0,0,0,0.641,0,none,0
4.43,2.6,3,383.12,511.41,0,0,Desktop,Edge,1,2,1.52,0,0,0,0.439,0,none,0
4.09,2.85,3,291.39,768.72,0,0,Mobile,Chrome,1,11,2.8,0,0,0,0.476,0,none,0
4.67,2.7,1,206.49,482.66,1,0,Desktop,Firefox,0,9,1.72,0,0,0,0.457,0,none,0
5.06,2.49,4,298.16,754.27,0,1,Desktop,Chrome,0,9,0.85,1,0,0,0.232,1,bot_attack,1
4.13,2.54,2,328.19,835.99,0,0,Desktop,Safari,0,6,2.72,0,0,0,0.338,0,none,0
3.81,5.14,2,183.06,280.86,0,1,Mobile,Edge,0,8,2.24,0,0,0,0.285,0,none,0
3.13,2.36,2,231.11,296.61,0,0,Mobile,Safari,0,3,2.1,0,1,1,0.221,0,none,0
3.27,2.94,3,146.71,332.15,0,0,Mobile,Chrome,0,16,1.68,1,1,0,0.226,0,none,0
4.44,3.13,1,277.25,718.69,0,0,Desktop,Chrome,1,22,3.62,0,0,0,0.259,0,none,0
3.72,2.0,1,298.12,404.12,0,0,Desktop,Firefox,0,21,2.4,0,0,0,0.433,0,none,0
7.95,2.98,1,199.87,401.34,0,0,Desktop,Firefox,0,2,2.47,1,0,0,0.354,0,none,0
6.52,2.66,2,320.97,708.08,0,0,Desktop,Edge,0,4,2.29,1,0,1,0.546,0,none,0
4.86,4.08,1,197.39,667.77,0,0,Desktop,Firefox,1,6,3.71,0,1,0,0.592,0,none,0
2.33,2.25,0,286.78,324.42,0,1,Desktop,Edge,0,6,0.1,1,0,0,0.537,0,none,0
7.52,4.31,1,252.51,209.85,0,0,Desktop,Chrome,1,15,3.04,1,0,0,0.247,1,bot_attack,1
6.06,4.29,2,260.15,697.74,1,0,Mobile,Edge,1,3,1.44,0,1,0,0.083,1,bot_attack,1
3.67,3.43,2,258.96,404.8,1,0,Mobile,Firefox,0,3,1.51,0,0,0,0.248,0,none,0
5.48,3.83,2,222.13,420.45,0,0,Desktop,Edge,1,4,1.49,0,0,0,0.544,0,none,0
5.56,2.82,5,180.41,605.93,0,0,Mobile,Safari,2,5,2.1,0,0,0,0.204,0,none,0
4.74,3.13,0,188.52,86.43,0,0,Desktop,Edge,1,7,1.65,0,0,0,0.51,1,bot_attack,1
4.39,5.8,0,271.48,322.66,1,0,Desktop,Chrome,3,17,2.08,0,0,0,0.531,0,none,0
3.42,3.22,0,97.87,595.54,0,0,Mobile,Safari,4,3,2.71,0,0,0,0.46,0,none,0
7.84,3.98,6,256.46,447.8,0,0,Mobile,Chrome,1,3,1.47,0,0,0,0.275,0,none,0
2.95,4.28,2,267.43,808.48,0,0,Desktop,Edge,3,20,2.59,0,0,0,0.362,0,none,0
5.58,4.7,2,216.88,642.9,0,0,Desktop,Edge,0,14,3.9,1,0,0,0.09,0,none,0
3.86,3.2,5,322.43,412.59,0,1,Desktop,Safari,0,21,2.2,0,0,0,0.277,0,none,0
5.78,5.13,3,260.94,730.24,0,0,Desktop,Firefox,2,18,2.65,1,0,1,0.582,0,none,0
8.16,5.13,0,231.8,465.42,1,0,Mobile,Firefox,3,4,2.52,0,0,0,0.366,0,none,0
2.66,3.01,2,153.98,584.08,0,0,Mobile,Firefox,0,7,2.23,1,0,0,0.426,0,none,0
4.41,3.67,1,337.76,586.39,1,0,Desktop,Chrome,0,8,1.69,0,1,0,0.491,0,none,0
5.52,2.54,2,129.59,527.12,1,1,Mobile,Safari,0,21,2.68,1,1,0,0.396,1,bot_attack,1
3.02,3.45,2,188.95,716.49,0,1,Desktop,Firefox,1,21,0.5,0,0,0,0.456,0,none,0
5.9,4.79,1,246.68,770.34,1,0,Mobile,Chrome,0,0,2.12,0,0,0,0.491,0,none,0
3.42,4.15,4,318.73,878.96,0,0,Desktop,Edge,1,22,1.98,0,0,0,0.488,0,none,0
4.73,1.43,0,272.55,402.22,0,0,Desktop,Chrome,5,17,1.94,0,1,0,0.081,0,none,0
2.86,4.56,1,281.3,504.98,0,0,Mobile,Edge,2,10,1.76,0,0,0,0.477,1,bot_attack,1
5.15,3.01,1,416.37,488.16,1,0,Mobile,Safari,4,22,0.59,1,0,0,0.675,1,bot_attack,1
3.26,2.84,2,241.86,501.56,0,0,Desktop,Firefox,1,11,3.25,0,0,0,0.297,0,none,0
4.42,2.82,3,281.61,691.14,0,0,Desktop,Safari,2,10,2.42,0,1,0,0.451,1,bot_attack,1
4.41,2.74,3,281.7,358.79,0,0,Mobile,Firefox,3,16,2.05,1,0,0,0.328,0,none,0
4.69,3.7,1,466.02,50.0,0,0,Desktop,Edge,0,20,0.64,1,0,0,0.378,0,none,0
8.42,3.68,1,217.99,548.31,0,0,Desktop,Edge,0,2,2.4,0,0,0,0.077,0,none,0
3.63,4.45,2,199.34,721.53,0,0,Desktop,Firefox,3,18,2.08,1,0,0,0.05,0,none,0
5.18,2.69,3,407.13,297.05,0,0,Desktop,Firefox,0,8,2.47,1,0,0,0.335,0,none,0
4.5,4.0,3,109.98,750.05,0,1,Mobile,Firefox,2,6,3.02,1,0,0,0.328,1,bot_attack,1
6.73,4.89,3,170.98,373.29,0,0,Mobile,Edge,2,11,2.1,0,0,0,0.074,0,none,0
6.93,0.93,1,358.22,396.83,0,0,Mobile,Edge,3,5,2.16,0,0,0,0.654,0,none,0
3.11,3.81,0,317.99,626.27,0,0,Mobile,Edge,2,20,3.96,0,0,0,0.33,0,none,0
3.61,4.91,2,320.55,765.65,0,0,Mobile,Chrome,1,5,2.67,1,1,0,0.467,0,none,0
6.26,3.42,2,287.59,649.14,0,1,Mobile,Chrome,3,2,2.51,0,0,0,0.562,1,bot_attack,1
5.84,4.73,3,296.07,429.79,0,1,Mobile,Edge,1,1,1.93,0,0,1,0.507,0,none,0
5.03,2.38,2,290.12,320.29,1,0,Desktop,Safari,0,4,1.99,0,0,0,0.473,0,none,0
5.42,3.59,4,258.6,685.97,0,0,Desktop,Firefox,3,20,3.91,0,0,0,0.457,0,none,0
4.86,2.96,1,238.49,171.46,0,0,Desktop,Firefox,1,5,4.42,0,0,0,0.648,0,none,0
4.45,0.62,2,231.71,129.65,0,0,Mobile,Chrome,0,3,3.08,0,0,0,0.597,0,none,0
5.05,3.48,0,362.89,849.83,0,0,Desktop,Edge,1,9,1.75,0,0,0,0.596,0,none,0
1.85,3.03,1,306.3,190.72,0,0,Mobile,Safari,2,22,3.43,0,0,0,0.39,0,none,0
4.11,2.79,1,140.88,228.44,0,0,Mobile,Safari,1,8,3.97,0,0,0,0.525,0,none,0
4.56,2.6,2,137.31,772.92,1,0,Desktop,Safari,2,8,3.76,1,0,0,0.315,0,none,0
3.76,3.6,2,340.09,157.14,0,0,Mobile,Safari,2,3,2.69,0,0,0,0.709,0,none,0
4.84,2.16,4,234.71,774.26,0,0,Desktop,Chrome,1,3,2.87,0,0,0,0.596,0,none,0
4.81,3.34,4,243.39,768.18,0,0,Desktop,Chrome,1,19,3.38,0,0,1,0.683,0,none,0
5.43,3.84,1,344.89,182.57,0,0,Desktop,Edge,2,5,2.68,0,0,0,0.403,0,none,0
5.65,1.55,3,60.82,337.36,0,0,Mobile,Safari,3,8,0.77,1,0,0,0.372,0,none,0
7.0,2.8,0,334.21,332.4,0,0,Desktop,Chrome,2,21,2.35,0,0,0,0.7,0,none,0
4.86,3.45,1,268.58,333.26,0,0,Mobile,Chrome,2,0,2.89,0,0,0,0.426,0,none,0
5.64,5.15,1,174.7,509.09,0,0,Desktop,Firefox,3,12,3.06,0,0,1,0.478,1,tor_intrusion,1
6.49,4.38,1,240.98,471.26,0,0,Mobile,Safari,0,11,3.56,1,0,0,0.411,0,none,0
3.63,2.28,3,309.0,747.06,0,0,Desktop,Chrome,3,16,3.43,0,1,0,0.424,1,bot_attack,1
6.23,2.98,1,208.86,452.83,0,0,Mobile,Firefox,1,8,1.22,0,0,0,0.642,0,none,0
3.47,4.61,1,256.0,281.82,0,0,Mobile,Chrome,0,22,3.54,1,0,0,0.421,0,none,0
6.24,2.9,3,205.2,688.38,0,0,Desktop,Chrome,1,19,2.8,0,0,0,0.59,0,none,0
3.12,3.57,5,220.01,500.3,0,1,Desktop,Safari,2,1,1.21,1,0,0,0.636,0,none,0
4.86,2.59,3,343.23,300.69,1,0,Mobile,Chrome,0,9,1.19,0,0,0,0.373,1,bot_attack,1
4.49,3.46,1,215.62,757.66,0,0,Mobile,Safari,0,23,3.64,0,0,0,0.527,0,none,0
2.72,2.28,1,345.11,290.37,0,0,Mobile,Chrome,1,23,1.97,0,0,0,0.504,0,none,0
3.67,5.01,2,245.46,356.16,0,1,Desktop,Safari,0,10,2.4,1,0,0,0.364,0,none,0
3.13,2.85,1,148.46,551.04,0,0,Desktop,Firefox,1,13,3.34,0,0,0,0.611,0,none,0
4.29,4.13,1,414.19,341.96,0,1,Desktop,Chrome,0,9,3.4,1,0,0,0.374,0,none,0
5.09,3.42,0,294.32,133.04,1,0,Mobile,Firefox,3,14,0.65,0,0,0,0.485,1,bot_attack,1
5.64,4.94,2,271.46,331.43,0,0,Mobile,Safari,0,11,3.6,0,1,0,0.345,1,bot_attack,1
4.26,2.88,1,156.72,523.51,0,0,Mobile,Firefox,0,9,1.55,0,0,0,0.207,0,none,0
2.59,2.86,2,310.35,525.88,0,0,Mobile,Chrome,0,3,2.4,0,0,0,0.371,0,none,0
5.79,3.46,2,334.67,256.52,0,0,Mobile,Chrome,1,10,3.21,0,1,0,0.368,0,none,0
6.0,3.81,1,137.14,528.03,0,0,Desktop,Safari,0,4,2.28,0,0,0,0.501,0,none,0
3.83,1.86,1,253.93,471.49,0,0,Desktop,Edge,0,3,1.99,0,0,0,0.479,0,none,0
6.01,4.55,1,238.67,503.06,0,0,Mobile,Edge,1,13,3.5,0,1,0,0.459,1,bot_attack,1
5.88,5.56,1,219.72,738.46,0,1,Mobile,Firefox,0,0,3.19,0,0,0,0.312,0,none,0
6.03,1.08,2,158.79,358.78,0,0,Desktop,Edge,1,16,3.69,0,0,0,0.28,0,none,0
2.25,3.41,3,205.2,387.76,0,1,Desktop,Firefox,0,8,3.4,0,0,0,0.246,0,none,0
4.59,3.85,0,402.31,570.1,0,0,Desktop,Safari,2,18,1.43,1,0,0,0.624,0,none,0
4.34,0.92,4,235.75,439.45,1,1,Mobile,Safari,0,23,1.58,1,0,1,0.577,1,tor_intrusion,1
5.54,2.87,1,58.02,329.7,0,0,Desktop,Chrome,2,14,1.89,0,0,0,0.504,0,none,0
6.61,4.87,0,226.72,686.34,0,0,Mobile,Edge,0,11,2.43,0,0,0,0.416,0,none,0
5.7,3.99,4,186.58,619.65,0,0,Desktop,Chrome,2,3,2.69,0,0,1,0.709,0,none,0
4.39,1.53,2,362.58,628.63,1,0,Mobile,Edge,1,18,2.24,0,0,1,0.416,1,tor_intrusion,1
5.56,3.03,3,223.34,179.61,1,0,Mobile,Chrome,2,14,4.28,1,0,0,0.784,0,none,0
4.46,3.84,3,289.04,821.88,0,1,Mobile,Chrome,1,14,2.6,0,0,0,0.212,0,none,0
4.69,2.86,1,221.82,646.63,1,0,Desktop,Safari,0,1,1.68,0,0,0,0.29,1,bot_attack,1
3.73,4.02,2,396.01,705.63,0,0,Mobile,Edge,1,22,2.42,0,0,0,0.565,0,none,0
3.83,2.36,2,390.03,516.82,0,0,Mobile,Edge,1,19,1.83,0,0,0,0.555,0,none,0
2.92,1.73,3,268.48,566.47,0,0,Desktop,Firefox,1,18,2.53,1,0,0,0.655,1,bot_attack,1
1.89,2.26,1,357.74,994.7,0,0,Desktop,Safari,1,7,2.63,1,0,0,0.363,0,none,0
3.87,3.14,1,380.54,437.12,0,0,Mobile,Safari,2,7,2.7,0,0,0,0.304,0,none,0
3.94,3.16,1,199.9,244.72,0,0,Desktop,Edge,1,1,3.01,0,0,0,0.539,0,none,0
2.49,3.91,3,364.33,369.76,1,0,Desktop,Firefox,1,5,4.12,0,0,0,0.458,0,none,0
2.58,4.37,0,241.69,288.29,0,0,Desktop,Edge,0,8,2.78,0,0,0,0.569,0,none,0
3.02,2.21,0,223.63,441.29,0,1,Desktop,Edge,1,16,2.75,0,0,0,0.397,0,none,0
6.51,5.32,2,208.33,381.15,0,0,Desktop,Chrome,2,1,2.65,1,0,0,0.679,0,none,0
3.33,2.02,1,163.93,218.66,0,0,Desktop,Chrome,2,15,3.92,0,1,0,0.434,0,none,0
8.72,4.88,2,383.84,703.15,0,0,Mobile,Chrome,0,2,2.67,0,0,0,0.484,0,none,0
3.41,1.71,0,194.93,582.36,0,1,Desktop,Safari,3,1,3.25,1,0,0,0.488,0,none,0
3.78,1.53,1,229.16,667.7,0,0,Mobile,Safari,1,5,1.15,0,1,0,0.502,0,none,0
2.58,0.77,1,238.09,313.51,0,0,Mobile,Edge,0,23,3.65,1,0,0,0.425,1,bot_attack,1
5.66,2.72,2,223.94,465.56,0,0,Mobile,Chrome,0,23,2.55,1,0,0,0.26,0,none,0
3.17,1.42,3,125.2,406.88,0,0,Mobile,Chrome,1,4,3.62,0,1,0,0.312,0,none,0
1.7,3.27,1,271.2,478.27,0,1,Desktop,Firefox,2,19,2.92,0,0,0,0.426,0,none,0
4.2,4.14,0,261.03,199.17,0,0,Mobile,Chrome,1,23,2.58,0,0,0,0.706,0,none,0
2.83,3.92,0,185.18,424.39,0,0,Desktop,Chrome,1,16,0.69,0,0,0,0.542,0,none,0
5.29,4.34,1,236.05,514.2,0,0,Mobile,Edge,2,10,1.56,0,0,0,0.418,0,none,0
5.29,2.92,1,216.48,625.62,0,0,Mobile,Firefox,1,13,1.26,0,0,0,0.113,0,none,0
4.63,1.45,2,226.72,527.78,0,0,Desktop,Firefox,0,8,3.67,0,0,0,0.31,0,none,0
1.59,2.93,1,293.64,491.28,0,0,Mobile,Safari,0,6,4.47,0,1,0,0.431,0,none,0
3.95,2.52,3,202.51,192.55,0,0,Desktop,Edge,2,8,2.71,0,1,0,0.287,0,none,0
7.12,4.11,2,329.52,764.03,0,1,Desktop,Firefox,3,4,1.81,0,0,0,0.554,1,bot_attack,1
2.89,1.13,2,234.78,270.31,0,0,Mobile,Safari,1,0,2.18,0,0,0,0.65,0,none,0
6.99,3.17,1,108.28,470.2,0,0,Mobile,Edge,1,8,2.19,1,0,0,0.474,0,none,0
4.5,1.73,3,258.11,498.48,0,1,Mobile,Firefox,2,22,2.36,1,1,0,0.195,1,bot_attack,1
5.49,1.68,2,206.67,341.51,0,1,Desktop,Chrome,1,5,2.1,0,0,0,0.425,0,none,0
5.57,2.59,3,219.35,544.25,0,0,Desktop,Safari,0,15,2.25,0,0,0,0.53,0,none,0
5.22,3.56,6,83.06,118.21,1,0,Mobile,Edge,1,4,1.61,0,0,0,0.486,1,bot_attack,1
3.05,4.56,2,190.51,641.87,0,0,Desktop,Safari,0,9,2.37,1,0,1,0.401,0,none,0
6.16,1.42,2,239.82,520.57,0,0,Mobile,Edge,0,9,1.74,0,0,0,0.477,0,none,0
5.78,4.51,0,172.14,50.0,0,0,Mobile,Edge,0,0,3.15,0,0,0,0.322,0,none,0
4.41,3.69,1,122.44,665.55,0,1,Mobile,Firefox,0,14,2.0,1,0,0,0.457,1,bot_attack,1
3.92,1.95,3,337.77,155.05,0,0,Desktop,Chrome,1,16,1.84,0,0,0,0.378,0,none,0
5.11,2.23,0,240.63,518.17,1,0,Desktop,Edge,1,7,3.79,0,0,0,0.16,0,none,0
3.49,3.0,4,328.35,386.9,0,0,Mobile,Edge,0,19,4.67,0,1,0,0.92,0,none,0
3.76,1.04,4,301.83,447.5,0,0,Desktop,Firefox,1,4,4.43,1,0,0,0.456,0,none,0
6.56,4.3,0,220.58,595.18,0,0,Mobile,Safari,2,1,2.62,0,0,0,0.321,0,none,0
3.62,2.7,1,234.56,215.58,0,0,Desktop,Firefox,0,0,1.65,0,0,0,0.158,0,none,0
5.04,3.65,4,213.15,764.92,1,0,Mobile,Edge,0,6,1.69,0,0,0,0.313,0,none,0
4.8,3.48,0,177.25,531.76,1,0,Mobile,Edge,0,2,2.57,0,1,0,0.394,1,bot_attack,1
4.53,0.93,1,139.03,288.35,0,1,Mobile,Edge,1,12,2.98,1,0,0,0.442,0,none,0
5.84,3.02,2,369.93,127.32,1,0,Desktop,Safari,0,21,2.43,0,0,0,0.427,0,none,0
3.08,3.38,0,209.74,571.9,0,0,Desktop,Safari,2,15,2.54,1,0,0,0.624,0,none,0
6.0,2.91,3,228.74,242.15,0,0,Desktop,Edge,1,9,3.24,0,0,0,0.713,0,none,0
7.23,2.36,0,229.0,711.48,0,0,Desktop,Edge,0,3,1.91,1,0,0,0.45,0,none,0
7.76,1.98,3,270.18,414.41,0,0,Desktop,Safari,0,21,3.92,0,0,0,0.521,0,none,0
2.64,2.72,4,289.98,357.02,1,0,Desktop,Safari,4,5,1.63,0,0,0,0.646,1,bot_attack,1
5.56,4.27,0,113.52,1045.04,0,0,Desktop,Firefox,2,6,1.22,0,0,0,0.261,0,none,0
4.11,4.09,2,299.42,534.04,1,0,Mobile,Safari,1,0,3.57,0,0,0,0.786,1,bot_attack,1
3.65,4.64,2,166.94,594.36,0,1,Mobile,Safari,3,7,4.06,0,1,0,0.596,0,none,0
2.58,3.6,3,340.98,50.0,0,0,Desktop,Chrome,0,14,3.76,0,0,0,0.616,0,none,0
6.42,1.45,2,265.81,748.88,0,0,Mobile,Safari,0,1,2.92,0,0,1,0.503,0,none,0
3.15,2.61,4,435.01,586.01,0,0,Desktop,Chrome,1,8,1.5,0,0,0,0.71,1,bot_attack,1
4.46,4.66,1,232.2,869.6,0,1,Desktop,Safari,1,21,1.47,0,0,0,0.194,0,none,0
4.02,5.39,1,195.11,565.29,1,0,Desktop,Firefox,3,7,1.51,0,0,0,0.279,0,none,0
3.4,5.51,1,414.61,193.25,0,0,Mobile,Safari,1,22,2.4,0,0,0,0.609,0,none,0
4.17,6.06,1,68.54,640.64,0,0,Desktop,Safari,1,8,4.3,0,0,0,0.513,0,none,0
2.95,3.75,2,248.02,204.47,0,0,Desktop,Firefox,2,23,4.63,1,0,0,0.57,0,none,0
7.84,4.08,2,214.23,246.97,0,0,Desktop,Firefox,2,22,1.98,0,0,0,0.418,0,none,0
4.43,4.24,3,165.83,394.39,0,0,Mobile,Safari,0,15,2.12,0,0,0,0.453,0,none,0
6.07,3.0,0,195.68,713.43,0,0,Mobile,Firefox,2,18,2.8,0,0,0,0.301,0,none,0
3.84,4.82,1,258.93,615.24,0,1,Mobile,Safari,2,12,1.47,0,0,0,0.63,0,none,0
4.68,2.19,1,208.0,657.16,0,1,Desktop,Edge,2,21,3.96,0,0,0,0.565,1,bot_attack,1
6.39,2.87,0,408.55,180.31,0,0,Mobile,Firefox,0,4,2.26,0,0,0,0.325,0,none,0
3.7,4.22,1,301.08,847.28,0,0,Desktop,Firefox,3,5,3.21,0,0,0,0.308,0,none,0
4.81,3.44,0,257.45,151.93,0,0,Mobile,Edge,3,18,2.39,0,0,0,0.557,0,none,0
2.86,2.9,2,220.22,456.36,0,0,Desktop,Firefox,1,5,2.9,0,0,0,0.189,0,none,0
2.65,5.03,2,280.97,615.08,0,1,Desktop,Firefox,1,20,3.67,1,0,0,0.382,0,none,0
3.33,3.01,3,187.44,770.86,0,0,Desktop,Safari,0,13,4.77,0,0,0,0.168,0,none,0
6.96,2.58,2,277.51,234.23,0,0,Mobile,Safari,1,13,1.85,0,0,0,0.418,0,none,0
4.17,4.0,0,279.3,585.53,0,0,Mobile,Chrome,0,13,1.84,0,0,0,0.437,0,none,0
4.69,3.81,3,174.48,239.83,0,0,Desktop,Firefox,0,18,2.13,0,0,0,0.33,1,bot_attack,1
5.29,3.54,2,245.88,473.32,0,0,Mobile,Chrome,0,0,3.89,0,0,0,0.504,0,none,0
1.64,1.0,1,173.34,641.41,0,1,Mobile,Firefox,0,17,2.43,0,0,0,0.43,1,bot_attack,1
5.38,3.27,3,215.35,747.89,0,0,Desktop,Firefox,1,7,3.23,0,0,0,0.319,0,none,0
4.83,1.16,2,356.09,585.93,0,0,Desktop,Safari,1,10,3.08,0,0,0,0.343,0,none,0
2.35,1.78,1,264.23,282.1,0,0,Desktop,Firefox,0,2,3.56,0,0,0,0.403,0,none,0
5.53,2.43,0,308.31,261.28,0,0,Mobile,Edge,1,21,2.09,0,0,0,0.349,0,none,0
4.3,4.79,1,218.35,555.01,0,0,Mobile,Firefox,2,20,2.76,0,0,1,0.396,0,none,0
5.79,1.72,2,340.12,870.76,0,0,Desktop,Firefox,0,4,3.23,0,0,0,0.555,0,none,0
4.73,2.65,1,146.32,557.66,0,0,Desktop,Chrome,1,21,2.63,0,0,0,0.637,0,none,0
3.26,2.23,3,326.86,144.45,0,0,Mobile,Edge,1,20,4.88,0,0,0,0.584,0,none,0
3.48,3.46,5,258.77,701.58,0,0,Mobile,Firefox,1,8,1.91,0,0,0,0.298,0,none,0
3.32,2.38,3,266.54,755.48,0,0,Desktop,Edge,0,18,2.27,1,0,0,0.34,0,none,0
1.86,2.37,1,202.41,311.33,0,0,Desktop,Firefox,0,8,3.79,0,0,0,0.302,0,none,0
6.25,4.65,3,344.71,345.07,0,1,Mobile,Safari,1,20,2.77,0,0,0,0.569,0,none,0
6.06,2.76,1,224.43,786.91,0,0,Mobile,Firefox,0,16,3.05,0,1,0,0.535,0,none,0
3.85,4.55,4,186.49,685.0,0,0,Mobile,Safari,0,14,3.3,1,1,0,0.479,0,none,0
3.09,3.33,3,233.19,429.66,0,0,Mobile,Safari,1,18,1.86,0,0,0,0.359,0,none,0
3.56,2.57,0,227.57,338.15,0,0,Mobile,Edge,1,19,3.63,0,1,0,0.518,0,none,0
3.51,5.61,2,260.38,622.21,0,1,Desktop,Chrome,1,0,3.01,1,0,0,0.118,0,none,0
4.89,3.77,2,238.04,563.82,0,0,Desktop,Edge,3,1,1.53,0,0,0,0.356,1,bot_attack,1
4.56,3.46,4,395.87,469.79,0,1,Desktop,Edge,0,4,1.27,0,0,0,0.268,0,none,0
2.63,5.06,3,162.78,50.0,0,0,Mobile,Chrome,1,19,3.45,0,0,0,0.468,0,none,0
5.02,5.63,3,155.18,396.62,0,1,Desktop,Edge,0,1,1.64,1,1,1,0.396,1,tor_intrusion,1
2.0,5.51,5,166.62,425.93,0,0,Desktop,Safari,0,1,2.64,1,0,0,0.427,0,none,0
3.72,3.57,1,327.39,557.49,0,1,Mobile,Safari,2,12,3.19,0,0,0,0.513,0,none,0
4.39,3.84,0,221.05,385.08,0,0,Desktop,Edge,2,8,3.06,0,0,1,0.345,0,none,0
2.62,4.17,3,406.95,383.02,0,0,Desktop,Firefox,1,1,3.56,0,1,0,0.05,0,none,0
2.81,2.58,3,256.85,556.73,0,0,Desktop,Edge,1,15,2.23,0,0,0,0.33,0,none,0
6.1,3.71,3,302.32,216.34,0,1,Mobile,Edge,1,22,2.79,0,0,0,0.197,0,none,0
6.19,4.75,2,334.51,543.67,0,0,Mobile,Safari,2,6,2.01,0,0,0,0.441,1,bot_attack,1
2.14,2.32,2,144.93,558.38,0,0,Mobile,Safari,0,3,4.92,1,0,0,0.625,0,none,0
5.75,2.63,1,170.31,512.3,0,0,Mobile,Edge,0,7,1.81,1,0,0,0.23,1,bot_attack,1
4.08,4.45,3,172.28,494.91,0,0,Mobile,Chrome,1,0,1.65,1,0,0,0.522,0,none,0
1.32,4.29,2,278.15,306.3,0,0,Mobile,Firefox,4,0,1.3,1,0,0,0.4,0,none,0
4.21,4.46,2,197.48,773.88,0,0,Mobile,Edge,1,19,3.41,1,1,0,0.513,0,none,0
3.27,4.77,3,258.98,453.7,0,0,Desktop,Firefox,2,23,0.87,1,0,0,0.25,0,none,0
4.83,2.02,1,308.28,485.79,0,0,Mobile,Safari,2,8,2.62,0,1,0,0.23,0,none,0
3.1,5.94,2,319.43,592.3,0,0,Desktop,Chrome,0,12,2.36,0,0,0,0.212,0,none,0
5.19,5.52,1,250.45,209.58,0,0,Desktop,Safari,1,11,3.85,0,0,0,0.299,0,none,0
6.06,3.41,0,262.7,398.44,0,1,Mobile,Safari,0,4,2.45,0,0,0,0.434,0,none,0
4.29,4.66,5,191.09,599.32,0,0,Mobile,Chrome,3,15,4.24,0,0,1,0.4,1,tor_intrusion,1
6.35,2.04,2,215.4,816.29,0,0,Mobile,Chrome,1,1,2.92,1,0,0,0.579,0,none,0
3.46,2.96,3,244.31,470.35,0,0,Desktop,Firefox,2,1,1.67,0,0,0,0.474,0,none,0
5.93,1.52,5,370.68,664.28,0,0,Mobile,Chrome,1,21,4.06,0,0,0,0.382,0,none,0
7.7,2.23,2,235.22,435.39,0,0,Desktop,Firefox,0,10,2.46,0,0,0,0.497,0,none,0
2.73,3.42,8,166.09,139.89,0,1,Desktop,Firefox,3,4,2.65,0,0,0,0.584,0,none,0
4.85,3.9,3,179.76,625.23,0,0,Mobile,Chrome,3,10,4.93,0,0,0,0.561,0,none,0
6.03,3.88,3,191.7,149.15,0,1,Desktop,Firefox,3,9,1.41,1,0,0,0.712,1,bot_attack,1
3.21,3.44,3,180.19,467.98,0,0,Mobile,Safari,1,15,2.31,0,0,1,0.15,1,tor_intrusion,1
0.5,3.9,1,204.76,380.03,0,0,Desktop,Edge,1,13,2.62,0,0,0,0.427,0,none,0
7.51,4.21,4,191.14,608.13,1,0,Mobile,Edge,2,10,2.42,0,0,0,0.45,1,bot_attack,1
4.28,4.06,1,187.62,793.2,0,0,Desktop,Chrome,1,22,1.66,0,0,0,0.219,0,none,0
2.22,1.78,5,208.03,518.89,0,0,Desktop,Edge,2,15,2.67,0,1,0,0.347,0,none,0
2.6,3.55,4,219.07,557.54,0,0,Mobile,Firefox,2,2,3.49,1,1,0,0.449,0,none,0
4.1,2.04,5,162.14,640.54,0,0,Desktop,Safari,2,0,3.41,1,0,0,0.511,0,none,0
4.1,5.8,4,245.17,501.95,0,1,Mobile,Chrome,2,16,1.74,0,0,0,0.357,0,none,0
3.02,5.66,1,151.91,547.84,0,0,Mobile,Safari,0,0,1.63,0,0,0,0.267,0,none,0
3.03,3.26,3,334.48,98.08,0,0,Mobile,Safari,2,11,2.16,0,0,0,0.532,0,none,0
3.7,2.64,5,416.06,682.14,0,0,Desktop,Safari,1,13,2.41,0,1,0,0.553,0,none,0
4.97,2.07,5,217.16,432.87,0,1,Mobile,Firefox,2,7,1.27,0,0,0,0.266,1,bot_attack,1
5.23,3.28,0,353.32,691.53,0,0,Desktop,Edge,2,1,1.97,1,0,0,0.395,0,none,0
3.98,3.19,1,177.35,750.79,0,0,Desktop,Firefox,2,19,2.9,1,0,0,0.694,0,none,0
5.59,3.63,0,266.25,133.27,0,0,Mobile,Firefox,4,4,2.36,0,0,0,0.54,0,none,0
5.25,2.26,2,200.03,596.41,0,0,Mobile,Firefox,1,16,2.12,0,0,0,0.343,0,none,0
1.6,4.29,0,368.32,301.32,0,0,Mobile,Edge,0,15,1.85,0,0,0,0.297,0,none,0
5.8,3.25,1,154.68,470.46,1,1,Desktop,Safari,3,1,0.77,0,1,0,0.564,1,bot_attack,1
1.18,4.05,2,202.76,593.17,1,1,Desktop,Edge,1,15,3.31,0,0,0,0.485,0,none,0
4.79,2.85,2,175.81,460.74,0,1,Desktop,Chrome,3,12,1.23,0,0,1,0.533,1,tor_intrusion,1
5.1,5.5,1,260.45,360.78,0,0,Mobile,Edge,1,23,0.94,0,0,0,0.46,0,none,0
